CN,STATECD,COUNTYCD,PLOT,MEASYEAR,INVYR,CONDID,EVALID,PLT_CN,CND_CN,STRATUM_CN,PHASE,CONDPROP_CWD,CONDPROP_FWD_SM,CONDPROP_FWD_MD,CONDPROP_FWD_LG,CONDPROP_DUFF,CWD_TL_COND,CWD_TL_UNADJ,CWD_TL_ADJ,CWD_LPA_COND,CWD_LPA_UNADJ,CWD_LPA_ADJ,CWD_VOLCF_COND,CWD_VOLCF_UNADJ,CWD_VOLCF_ADJ,CWD_DRYBIO_COND,CWD_DRYBIO_UNADJ,CWD_DRYBIO_ADJ,CWD_CARBON_COND,CWD_CARBON_UNADJ,CWD_CARBON_ADJ,FWD_SM_TL_COND,FWD_SM_TL_UNADJ,FWD_SM_TL_ADJ,FWD_SM_CNT_COND,FWD_SM_VOLCF_COND,FWD_SM_VOLCF_UNADJ,FWD_SM_VOLCF_ADJ,FWD_SM_DRYBIO_COND,FWD_SM_DRYBIO_UNADJ,FWD_SM_DRYBIO_ADJ,FWD_SM_CARBON_COND,FWD_SM_CARBON_UNADJ,FWD_SM_CARBON_ADJ,FWD_MD_TL_COND,FWD_MD_TL_UNADJ,FWD_MD_TL_ADJ,FWD_MD_CNT_COND,FWD_MD_VOLCF_COND,FWD_MD_VOLCF_UNADJ,FWD_MD_VOLCF_ADJ,FWD_MD_DRYBIO_COND,FWD_MD_DRYBIO_UNADJ,FWD_MD_DRYBIO_ADJ,FWD_MD_CARBON_COND,FWD_MD_CARBON_UNADJ,FWD_MD_CARBON_ADJ,FWD_LG_TL_COND,FWD_LG_TL_UNADJ,FWD_LG_TL_ADJ,FWD_LG_CNT_COND,FWD_LG_VOLCF_COND,FWD_LG_VOLCF_UNADJ,FWD_LG_VOLCF_ADJ,FWD_LG_DRYBIO_COND,FWD_LG_DRYBIO_UNADJ,FWD_LG_DRYBIO_ADJ,FWD_LG_CARBON_COND,FWD_LG_CARBON_UNADJ,FWD_LG_CARBON_ADJ,PILE_SAMPLE_AREA_COND,PILE_SAMPLE_AREA_UNADJ,PILE_SAMPLE_AREA_ADJ,PILE_VOLCF_COND,PILE_VOLCF_UNADJ,PILE_VOLCF_ADJ,PILE_DRYBIO_COND,PILE_DRYBIO_UNADJ,PILE_DRYBIO_ADJ,PILE_CARBON_COND,PILE_CARBON_UNADJ,PILE_CARBON_ADJ,FUEL_DEPTH,FUEL_BIOMASS,FUEL_CARBON,DUFF_DEPTH,DUFF_BIOMASS,DUFF_CARBON,LITTER_DEPTH,LITTER_BIOMASS,LITTER_CARBON,DUFF_TC_COND,DUFF_TC_UNADJ,DUFF_TC_ADJ,AVG_WOOD_DENSITY,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,UNITCD,RSCD,PILE_TL_COND,PILE_TL_UNADJ,PILE_TL_ADJ,CONDPROP_PILE
1767145988290487,39,3,3725.0,2005,2005,1,391007,66431192010538,66431195010538,30462204020004,,1.0,1.0,1.0,1.0,1.0,288.0,288.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1661669,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,28.08,2025-01-13 08:40:51,2025-01-13 08:40:51,5,5,6,24,0.0,0.0,0.0,1.0
1767145992290487,39,5,4221.0,2005,2005,1,391007,66431340010538,66431343010538,30462204020004,,1.0,1.0,1.0,1.0,1.0,288.0,288.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1661669,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,28.08,2025-01-13 08:40:51,2025-01-13 08:40:51,5,5,4,24,0.0,0.0,0.0,1.0
1767145999290487,39,5,4502.0,2005,2005,1,391007,66431354010538,66431357010538,30462204020004,,1.0,1.0,1.0,1.0,1.0,288.0,288.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1661669,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,28.08,2025-01-13 08:40:51,2025-01-13 08:40:51,5,5,4,24,0.0,0.0,0.0,1.0
1767146011290487,39,9,1034.0,2005,2005,1,391007,66399146010538,66399148010538,30462204020004,,1.0,1.0,1.0,1.0,1.0,288.0,288.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1661669,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,28.08,2025-01-13 08:40:51,2025-01-13 08:40:51,5,5,2,24,0.0,0.0,0.0,1.0
1767146040290487,39,15,4442.0,2005,2005,1,391007,66400505010538,66400507010538,30462205020004,,0.5,0.498756211208,0.498756211208,0.498756211209,0.5,144.0,288.0,285.1524752475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9404462825,23.9404462825,23.7020108238,30.0,7.096992367542021,3.5396690242078686,3.5752770835354437,206.4126745889038,102.9496035232865,103.9852471286453,103.2063372944519,51.47480176164325,51.99262356432265,11.9404462825,23.9404462825,23.7020108238,15.0,109.82382375815324,54.77531423799963,55.32633825344688,3194.174098196476,1593.1141711554367,1609.1404446669264,1597.087049098238,796.5570855777183,804.5702223334632,19.9007438042,39.9007438042,39.503351373,4.0,209.1985944119941,104.33909833915523,105.38871986547431,6084.442416805703,3034.6534471247846,3065.181193997457,3042.2212084028515,1517.3267235623923,1532.5905969987284,0.08308345,0.1661669,0.164747823157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.216666666666667,,,0.13333333333333333,5440.16,2720.08,1.2333333333333334,19564.49,9782.245,6.0,12.0,11.881188118812,34.21709199,2025-01-13 08:40:51,2025-01-13 08:40:51,5,5,1,24,0.0,0.0,0.0,0.5
1767146041290487,39,15,4442.0,2005,2005,2,391007,66400505010538,66400509010538,30462205020004,,0.5,0.501243788791,0.501243788791,0.501243788791,0.5,144.0,288.0,285.1524752475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.9404462825,23.7020108238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.9404462825,23.7020108238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,39.9007438042,39.503351373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08308345,0.1661669,0.164747823157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,11.881188118812,28.08,2025-01-13 08:40:51,2025-01-13 08:40:51,5,5,1,24,0.0,0.0,0.0,0.5
1767146051290487,39,19,1299.0,2005,2005,1,391007,66400768010538,66400770010538,30462205020004,,0.79375,0.999999999999,0.999999999999,1.0,0.833333333333,228.6,288.0,285.1524752475,100.36648293963255,79.66589583333334,80.46143727170447,109.379452496063,86.81994041875,87.68692194902144,1550.5095716283402,1230.716972479995,1243.0068782203737,761.300199669515,604.2820334876775,610.3163772062035,23.9404462825,23.9404462825,23.7020108238,90.0,10.619007072632419,10.619007072623605,10.725831250606332,285.1316874343423,285.1316874341057,288.0000307658943,142.56584371717116,142.56584371705284,144.00001538294714,23.9404462825,23.9404462825,23.7020108238,12.0,43.82025139043608,43.820251390399704,44.261070602757506,1176.6205764146616,1176.620576413685,1188.457043327526,588.3102882073308,588.3102882068425,594.228521663763,39.9007438042,39.9007438042,39.503351373,12.0,313.017295017464,313.0172950174657,316.1661595964229,8404.848863363435,8404.84886336348,8489.399242203914,4202.424431681718,4202.42443168174,4244.699621101957,0.138199847562,0.1661669,0.164747823157,6205.917711998715,5161.418319645348,5205.87686890907,137229.25361581062,114132.60962749438,115115.70573276604,69438.00232960017,57751.10047151215,58248.547100779615,0.56,,,0.72,30082.536,15041.268,1.09,17686.449,8843.2245,10.0,12.0,11.881188118812,31.5894924776,2025-01-13 08:40:51,2025-01-13 08:40:51,5,5,3,24,0.0,0.0,0.0,0.831693000002
1767146052290487,39,19,1299.0,2005,2005,2,391007,66400768010538,66400772010538,30462205020004,,0.20625,0.0,0.0,0.0,0.166666666667,59.4,288.0,285.1524752475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9404462825,23.7020108238,,,,,,,,,,,0.0,23.9404462825,23.7020108238,,,,,,,,,,,0.0,39.9007438042,39.503351373,,,,,,,,,,,0.027967052438,0.1661669,0.164747823157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,11.881188118812,28.08,2025-01-13 08:40:51,2025-01-13 08:40:51,5,5,3,24,0.0,0.0,0.0,0.168306999998
1767146063290487,39,21,2936.0,2005,2005,1,391007,66401283010538,66401285010538,30462204020004,,0.732638888889,0.708333333333,0.708333333333,0.625,0.666666666667,211.0,288.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11561676885,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,12.0,28.08,2025-01-13 08:40:51,2025-01-13 08:40:51,5,5,6,24,0.0,0.0,0.0,0.695786999998
1767146094290487,39,33,4995.0,2005,2005,2,391007,66402727010538,66402731010538,30462205020004,,0.470833333333,0.5,0.5,0.5,0.416666666667,135.6,288.0,285.1524752475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,23.7609714146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,23.7609714146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,39.6016190243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076447242515,0.1661669,0.164747823157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,11.881188118812,28.08,2025-01-13 08:40:51,2025-01-13 08:40:51,5,5,6,24,0.0,0.0,0.0,0.460063000002
1767146062290487,39,21,2936.0,2005,2005,2,391007,66401283010538,66401287010538,30462204020004,,0.267361111111,0.291666666667,0.291666666667,0.375,0.333333333333,77.0,288.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,24.0,13.0,5.245887284358686,1.53005045793795,1.53005045793795,139.8402962108476,40.786753061497215,40.786753061497215,69.9201481054238,20.393376530748608,20.393376530748608,7.0,24.0,24.0,4.0,49.956017833256226,14.5705052013664,14.5705052013664,1331.684032202946,388.4078427258592,388.4078427258592,665.842016101473,194.2039213629296,194.2039213629296,15.0,40.0,40.0,1.0,69.386793859864,26.020047697449,26.020047697449,1849.6527432862317,693.619778732337,693.619778732337,924.8263716431159,346.8098893661685,346.8098893661685,0.05055013115,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,,0.2,5713.62,2856.81,0.7,7775.46,3887.73,4.0,12.0,12.0,31.361328718,2025-01-13 08:40:51,2025-01-13 08:40:51,5,5,6,24,0.0,0.0,0.0,0.304213000002
1767146090290487,39,31,4792.0,2005,2005,1,391007,66402630010538,66402632010538,30462204020004,,1.0,1.0,1.0,1.0,1.0,288.0,288.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1661669,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,28.08,2025-01-13 08:40:51,2025-01-13 08:40:51,5,5,3,24,0.0,0.0,0.0,1.0
1767146095290487,39,33,4995.0,2005,2005,1,391007,66402727010538,66402729010538,30462205020004,,0.529166666667,0.5,0.5,0.5,0.583333333333,152.4,288.0,285.1524752475,45.67511811023622,24.16975,24.41110845682696,189.78151272637794,100.426050484375,101.42890225446509,5010.5587030093875,2651.420647009134,2677.8976604561603,2460.1843231776093,1301.8475376814847,1314.8477512839747,12.0,24.0,23.7609714146,29.0,6.8263789661847,3.41318948309235,3.4475251943633793,207.34390994881292,103.67195497440646,104.71486522903415,103.67195497440646,51.83597748720323,52.35743261451707,12.0,24.0,23.7609714146,8.0,58.2820208054656,29.1410104027328,29.434160643670428,1770.2536195814732,885.1268097907366,894.0309326733864,885.1268097907366,442.5634048953683,447.0154663366932,20.0,40.0,39.6016190243,3.0,156.120286184694,78.060143092347,78.84540583509133,4741.985571005325,2370.9927855026626,2394.844295684603,2370.9927855026626,1185.4963927513313,1197.4221478423015,0.089719657485,0.1661669,0.164747823157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34285714285714286,,,0.07142857142857142,2984.3785714285714,1492.1892857142857,0.8,12980.88,6490.44,7.0,12.0,11.881188118812,35.7340272072,2025-01-13 08:40:51,2025-01-13 08:40:51,5,5,6,24,0.0,0.0,0.0,0.539936999998
1767146110290487,39,37,1088.0,2005,2005,1,391007,66404522010538,66404524010538,30462204020004,,0.75,0.75,0.75,0.75,0.75,216.0,288.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124625175,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,12.0,28.08,2025-01-13 08:40:51,2025-01-13 08:40:51,5,5,5,24,0.0,0.0,0.0,0.75
1767146111290487,39,37,1088.0,2005,2005,2,391007,66404522010538,66404526010538,30462204020004,,0.25,0.25,0.25,0.25,0.25,72.0,288.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,24.0,14.0,6.5909865880404,1.6477466470101,1.6477466470101,202.70626347902,50.676565869755,50.676565869755,101.35313173951,25.3382829348775,25.3382829348775,6.0,24.0,24.0,3.0,43.7115156040992,10.9278789010248,10.9278789010248,1344.3507858428547,336.0876964607137,336.0876964607137,672.1753929214274,168.04384823035684,168.04384823035684,10.0,40.0,40.0,2.0,208.160381579592,52.040095394898,52.040095394898,6401.987409734884,1600.496852433721,1600.496852433721,3200.993704867442,800.2484262168605,800.2484262168605,0.041541725,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5333333333333334,,,0.2,8356.26,4178.13,1.5666666666666667,25420.89,12710.445,3.0,12.0,12.0,36.1824370068,2025-01-13 08:40:51,2025-01-13 08:40:51,5,5,5,24,0.0,0.0,0.0,0.25
1767146121290487,39,39,4159.0,2005,2005,1,391007,66432597010538,66432600010538,30462204020004,,1.0,1.0,1.0,1.0,1.0,288.0,288.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1661669,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,28.08,2025-01-13 08:40:51,2025-01-13 08:40:51,5,5,6,24,0.0,0.0,0.0,1.0
1767146136290487,39,43,1882.0,2005,2005,1,391007,66404889010538,66404891010538,30462205020004,,1.0,1.0,1.0,1.0,1.0,288.0,288.0,285.1524752475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.7609714146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.7609714146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,39.6016190243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1661669,0.1661669,0.164747823157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,11.881188118812,28.08,2025-01-13 08:40:51,2025-01-13 08:40:51,5,5,4,24,0.0,0.0,0.0,1.0
1767146142290487,39,45,4432.0,2005,2005,1,391007,66432765010538,66432768010538,30462205020004,,1.0,1.0,1.0,1.0,1.0,288.0,288.0,285.1524752475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.7609714146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.7609714146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,39.6016190243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1661669,0.1661669,0.164747823157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,11.881188118812,28.08,2025-01-13 08:40:51,2025-01-13 08:40:51,5,5,5,24,0.0,0.0,0.0,1.0
1767146146290487,39,47,1613.0,2005,2005,1,391007,66432835010538,66432838010538,30462204020004,,1.0,1.0,1.0,1.0,1.0,288.0,288.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1661669,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,28.08,2025-01-13 08:40:51,2025-01-13 08:40:51,5,5,5,24,0.0,0.0,0.0,1.0
1767146187290487,39,59,5447.0,2005,2005,1,391007,66406855010538,66406857010538,30462205020004,,0.333333333333,0.257591486242,0.257591486242,0.257591486242,0.333333333333,96.0,288.0,285.1524752475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.2926952965,23.0607111295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.2926952965,23.0607111295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38.8211588275,38.4345185491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062774032981,0.1661669,0.164747823157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,11.881188118812,28.08,2025-01-13 08:40:51,2025-01-13 08:40:51,5,5,3,24,0.0,0.0,0.0,0.377776999998
1767146199290487,39,61,2287.0,2005,2005,2,391007,66407100010538,66407104010538,30462205020004,,0.25,0.251318749063,0.251318749063,0.251318749063,0.25,72.0,288.0,285.1524752475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.8740643997,23.636290073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.8740643997,23.636290073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,39.7901073329,39.3938167883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041541725,0.1661669,0.164747823157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,11.881188118812,28.08,2025-01-13 08:40:51,2025-01-13 08:40:51,5,5,5,24,0.0,0.0,0.0,0.25
1767146188290487,39,59,5447.0,2005,2005,2,391007,66406855010538,66406859010538,30462205020004,,0.416666666667,0.512011684294,0.512011684294,0.512011684294,0.416666666667,120.0,288.0,285.1524752475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9261321505,23.2926952965,23.0607111295,29.0,6.868660061827511,3.5168342071004766,3.552212554690391,174.86010167329545,89.53041517359571,90.43106557715633,87.43005083664772,44.76520758679786,45.215532788578166,11.9261321505,23.2926952965,23.0607111295,8.0,58.64300687262347,30.025904720927166,30.32795674594839,1492.9144915997467,764.389663351177,772.0792050274881,746.4572457998734,382.1948316755885,386.03960251374406,19.8768869175,38.8211588275,38.4345185491,1.0,52.36242034368157,26.81017103388828,27.07987369654686,1333.0253736155744,682.52456675179,689.3905689399212,666.5126868077872,341.262283375895,344.6952844699606,0.061851142019,0.1661669,0.164747823157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,,,0.0,0.0,0.0,0.18,2920.698,1460.349,5.0,12.0,11.881188118812,29.9502035073,2025-01-13 08:40:51,2025-01-13 08:40:51,5,5,3,24,0.0,0.0,0.0,0.372223000002
1767146189290487,39,59,5447.0,2005,2005,3,391007,66406855010538,66406861010538,30462205020004,,0.25,0.230396829465,0.230396829465,0.230396829465,0.25,72.0,288.0,285.1524752475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.366563146,23.2926952965,23.0607111295,30.0,15.790600767478233,3.638104352172907,3.674702642783163,534.3031420492279,123.101749901273,124.34011834302125,267.15157102461393,61.5508749506365,62.17005917151062,5.366563146,23.2926952965,23.0607111295,5.0,81.45160024191617,18.76619045057948,18.954972966217746,2756.060176242655,634.9875264207647,641.37531956143,1378.0300881213275,317.4937632103823,320.687659780715,8.94427191,38.8211588275,38.4345185491,2.0,232.73038171710948,53.62034206777656,54.15974739309372,7874.847577545735,1814.3399143858385,1832.5916556842835,3937.4237887728673,907.1699571929192,916.2958278421418,0.041541725,0.1661669,0.164747823157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666666666666667,,,0.0,0.0,0.0,0.6,9735.66,4867.83,3.0,12.0,11.881188118812,39.8079807779,2025-01-13 08:40:51,2025-01-13 08:40:51,5,5,3,24,0.0,0.0,0.0,0.25
1767146198290487,39,61,2287.0,2005,2005,1,391007,66407100010538,66407102010538,30462205020004,,0.75,0.748681250935,0.748681250935,0.748681250937,0.75,216.0,288.0,285.1524752475,413.8912555555556,310.4184416666667,313.5182716628932,196.10076094583334,147.075570709375,148.54426330170048,3312.573723266808,2484.430292450106,2509.2397448225925,1634.947415534601,1226.210561650951,1238.4554664970908,17.8740643997,23.8740643997,23.636290073,32.0,5.057085573045621,3.7861451529147576,3.8242326916947342,139.1196017454293,104.15623746439161,105.20401946254016,69.55980087271465,52.078118732195804,52.60200973127008,17.8740643997,23.8740643997,23.636290073,12.0,58.69265943318346,43.94209368515653,44.38413859619707,1614.6255165714074,1208.8398515387694,1221.0004351573923,807.3127582857037,604.4199257693847,610.5002175786962,29.7901073329,39.7901073329,39.3938167883,7.0,244.5648575169629,183.10112346102795,184.94306846282583,6727.939459841252,5037.0821310223255,5087.753738489861,3363.969729920626,2518.5410655111627,2543.8768692449303,0.124625175,0.1661669,0.164747823157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0888888888888888,,,0.07777777777777778,3173.4266666666667,1586.7133333333334,0.8,12690.48,6345.24,9.0,12.0,11.881188118812,32.364514568,2025-01-13 08:40:51,2025-01-13 08:40:51,5,5,5,24,0.0,0.0,0.0,0.75
1767146206290487,39,63,4326.0,2005,2005,1,391007,66433165010538,66433168010538,30462204020004,,1.0,1.0,1.0,1.0,1.0,288.0,288.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1661669,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,28.08,2025-01-13 08:40:51,2025-01-13 08:40:51,5,5,6,24,0.0,0.0,0.0,1.0
